"Station.name","Lens","DepthClass","StratClass","SurfaceAreaClass","DevelopmentClass","NtPClass","Year","Depth","Long","Lat","Sampling.number","Total.Depth","Final.Depth","Max.Depth","Secchi","MLD","Temp","DO","DO_sat","Alk","TN","TP","Chla","TN_uM","TP_uM","Air.Temperature...AT","Ammonium...NH4","CTI_Chlorophyll","CTI_Secchi","CTI_TP","Dissolved.Oxygen.Concentration...Final...DO_FINAL","Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL","Nitrate...Nitrite...NOX","Orthophosphate...PO4","Oxidation.Reduction.Potential...ORP","Percent.Secchi...SECCHI_PCT","pH","Phaeo","Sal","Specific.Conductivity...COND","Total.Dissolved.Solids...TDS","Total.Pigments...TOTAL_PIGMENTS","Month","Year_frac","Size","PercentDeveloped","Final.Depth.ft","Secchi_flag","MLD_flag","Temp_flag","DO_flag","DO_sat_flag","Alk_flag","TN_flag","TP_flag","Chla_flag","TN_uM_flag"
"BR-177-01 / Myricks Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2007,4,-70.07807736,41.76713808,263378,NA,4.9999392,5,2.7,3,16.6,0.49,4.93946994465133,73.8,2718.280269,122.49,179.82,194.07,3.95,NA,NA,81.53,NA,73.48,NA,NA,NA,NA,NA,NA,6.33,58.48,NA,NA,NA,NA,9,2007.75,4.43099732,7,16.404,2,2,2,2,2,2,2,2,2,2
"BR-177-01 / Myricks Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2008,4,-70.07807736,41.76713808,264702,NA,4.9999392,5,2.49,2,15,1.22,11.8999411437346,22.7,1386.523233,78.36,91.57,98.99,2.53,NA,NA,74.91,NA,67.04,NA,NA,NA,NA,NA,NA,6.22,53.47,NA,NA,NA,NA,8,2008.66666666667,4.43099732,7,16.404,2,2,2,2,2,2,2,2,2,2
"BR-177-01 / Myricks Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2009,4,-70.07807736,41.76713808,265985,NA,4.9999392,5,1.95,1,15.2,0.36,3.52610428515194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2009.66666666667,4.43099732,7,16.404,2,2,2,2,2,4,4,4,4,4
"BR-177-01 / Myricks Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2012,4,-70.07807736,41.76713808,268364,NA,4.9999392,5,2.13,3,16.1,1,9.97826939162019,41.5,1443.110301,177.17,104.84,103.03,5.72,NA,NA,76.24,NA,78.8,NA,NA,NA,NA,NA,NA,6.27,43.47,NA,NA,NA,NA,9,2012.75,4.43099732,7,16.404,2,2,2,2,2,2,2,2,2,2
"BR-177-01 / Myricks Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2013,4,-70.07807736,41.76713808,258999,NA,4.9999392,5,1.59,1,11.5,0.61,5.51953833789093,34.8,2697.69042,153.63,24.26,192.6,4.96,NA,NA,61.88,NA,76.75,NA,NA,NA,NA,NA,NA,6.4,17.36,NA,NA,NA,NA,9,2013.75,4.43099732,7,16.404,2,2,2,2,2,2,2,2,2,2
"BR-177-01 / Myricks Pond","Monomoy","Deep","Stratified","Very Small","Low","P-limited",2016,4,-70.07807736,41.76713808,256804,NA,4.9999392,5,1.4,1,18.8,0.18,1.89597384956109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2016.75,4.43099732,7,16.404,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2001,3,-70.08774934,41.76560688,271134,NA,3.6576,3,1.86,3,22.6,6.81,77.1205663169414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2001.75,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2003,3,-70.08774934,41.76560688,269396,NA,3.6576,3,2.6,2.5,24.3,0.13,1.51872162480881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2003.75,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2004,3,-70.08774934,41.76560688,260732,NA,3.6576,3,2,3,24.1,3.91,45.513368341654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2004.75,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2005,2.5,-70.08774934,41.76560688,253671,NA,3.6576,3,2.1,2.5,25.5,4,47.7462692338191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2005.75,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2006,3,-70.08774934,41.76560688,255243,NA,3.6576,3,1.9,3,23.6,1.1,12.6883101103794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2006.66666666667,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2007,3,-70.08774934,41.76560688,263256,NA,3.6576,3,1.5,3,22.2,8.44,94.8719040656908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2007.66666666667,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2008,3,-70.08774934,41.76560688,264573,NA,3.6576,3,1.8,3,22.9,0.55,6.26317235146756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2008.66666666667,23.41537473,15,12,2,2,2,2,2,4,4,4,4,4
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2010,2.25,-70.08774934,41.76560688,257818,NA,3.6576,3,1,3,23.4,7.29,83.7820980435272,15.3,1061.987994,20.19,52.59,75.82,0.65,NA,NA,69.47,NA,47.48,NA,NA,NA,NA,NA,NA,7.23,11.24,NA,NA,NA,NA,9,2010.75,23.41537473,15,12,2,2,2,2,2,2,2,2,2,2
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2012,2.25,-70.08774934,41.76560688,268234,NA,3.6576,3,3.05,2.5,20.6,7.03,76.673697339483,16.5,496.117314,22.61,1.02,35.42,0.73,NA,NA,30.79,NA,49.12,NA,NA,NA,NA,NA,NA,7,3.13,NA,NA,NA,NA,9,2012.75,23.41537473,15,12,2,2,2,2,2,2,2,2,2,2
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2013,2.25,-70.08774934,41.76560688,259221,NA,3.6576,3,2.55,2.5,20.7,6.7,73.2140114094976,14.5,559.847799,7.43,3.96,39.97,0.24,NA,NA,44.1,NA,33.07,NA,NA,NA,NA,NA,NA,7,1.65,NA,NA,NA,NA,9,2013.75,23.41537473,15,12,2,2,2,2,2,2,2,2,2,2
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Mixed","Medium","Medium","P-limited",2014,2.25,-70.08774934,41.76560688,259815,NA,3.6576,3,2.93,2.5,23.4,6.42,73.78341144574,15.6,597.946023,21.68,8.26,42.69,0.7,NA,NA,51.31,NA,48.51,NA,NA,NA,NA,NA,NA,6.98,5.41,NA,NA,NA,NA,9,2014.75,23.41537473,15,12,2,2,2,2,2,2,2,2,2,2
"BR-179-01 / Cobbs Pond","Monomoy",NA,"Stratified","Medium","Medium","P-limited",2009,2.25,-70.08774934,41.76560688,265866,NA,3.6576,3,2.85,1,NA,NA,NA,15.1,840.822201,35.15,5.43,60.03,1.13,NA,NA,47.19,NA,55.48,NA,NA,NA,NA,NA,NA,6.15,3.04,NA,NA,NA,NA,8,2009.66666666667,23.41537473,15,12,2,2,4,4,4,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Mixed","Medium","Low","P-limited",2011,6.5,-70.05355345,41.76341749,267050,NA,7.3152,7,NA,6,15.1,1.55,15.8809771022928,18.6,651.871818,27.26,30.46,46.54,0.88,NA,NA,64.12,NA,51.81,NA,NA,NA,NA,NA,NA,6.3,27.04,NA,NA,NA,NA,9,2011.75,22.03603889,9,24,4,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2001,6,-70.05355345,41.76341749,271092,NA,7.3152,7,2.69,5,21.6,0.36,4.00141863902739,3.2,341.76348,10.84,3.24,24.4,0.35,NA,NA,42.13,NA,38.52,NA,NA,NA,NA,NA,NA,6.07,3.06,NA,NA,NA,NA,9,2001.75,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2003,6,-70.05355345,41.76341749,269350,NA,7.3152,7,3.7,5,17.3,0.9,9.20162069016721,0.31,394.98894,24.78,4.35,28.2,0.8,NA,NA,45.02,NA,50.44,NA,NA,NA,NA,NA,NA,6.29,4.82,NA,NA,NA,NA,9,2003.75,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2004,5.5,-70.05355345,41.76341749,260656,NA,7.3152,7,5.86,4,17.5,0.61,6.26172350122131,15.14,530.293662,21.99,NA,37.86,0.71,NA,NA,NA,NA,48.72,NA,NA,NA,NA,NA,NA,6.06,NA,NA,NA,NA,NA,8,2004.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,4,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2005,6.5,-70.05355345,41.76341749,253627,NA,7.3152,7,4.1,2,12.4,0.12,1.10743114538037,18.16,752.15979,30.97,33.8,53.7,1,NA,NA,65.14,NA,53.65,NA,NA,NA,NA,NA,NA,6.03,12.82,NA,NA,NA,NA,8,2005.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2006,7,-70.05355345,41.76341749,255197,NA,7.3152,7,2.87,3,12.2,0.3,2.75652558045732,32.09,1633.461354,112.5,20.31,116.62,3.63,NA,NA,60.14,NA,72.25,NA,NA,NA,NA,NA,NA,6.21,23.29,NA,NA,NA,NA,8,2006.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2007,6.5,-70.05355345,41.76341749,263203,NA,7.3152,7,3.89,3,12,0.15,1.37234893257095,17.8,1254.720186,47.54,27.41,89.58,1.53,NA,NA,63.08,NA,59.83,NA,NA,NA,NA,NA,NA,6.03,20.47,NA,NA,NA,NA,8,2007.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2008,6.5,-70.05355345,41.76341749,264518,NA,7.3152,7,5.06,4,17,0.96,9.8751644840051,26.7,802.023642,55.13,90.57,57.26,1.78,NA,NA,74.81,NA,61.97,NA,NA,NA,NA,NA,NA,6.25,42.82,NA,NA,NA,NA,8,2008.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2009,6,-70.05355345,41.76341749,265812,NA,7.3152,7,3.7,2,14.4,0.35,3.37124692257713,9.7,655.653627,68.73,63.94,46.81,2.22,NA,NA,71.39,NA,65.15,NA,NA,NA,NA,NA,NA,5.94,14.49,NA,NA,NA,NA,8,2009.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2010,7,-70.05355345,41.76341749,257763,NA,7.3152,7,4.05,3,10.8,0.23,2.04900118120481,24.5,753.000192,30.38,48.99,53.76,0.98,NA,NA,68.78,NA,53.38,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,8,2010.66666666667,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2012,6.25,-70.05355345,41.76341749,268183,NA,7.3152,7,4.84,5,17,0.48,4.87797221149464,19.7,733.95108,64.43,89.77,52.4,2.08,NA,NA,74.72,NA,64.22,NA,NA,NA,NA,NA,NA,6.14,21.06,NA,NA,NA,NA,9,2012.75,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2013,6.5,-70.05355345,41.76341749,259083,NA,7.3152,7,3.6,4,14.8,0.14,1.3598637858058,31.7,867.715065,25.09,12.41,61.95,0.81,NA,NA,55.31,NA,50.62,NA,NA,NA,NA,NA,NA,6.5,15.1,NA,NA,NA,NA,9,2013.75,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2014,6.25,-70.05355345,41.76341749,259789,NA,7.3152,7,4.8,4,17.9,0.59,6.10497736658443,61,1054.70451,101.59,152.32,75.3,3.28,NA,NA,79.9,NA,70.78,NA,NA,NA,NA,NA,NA,6.46,65.98,NA,NA,NA,NA,9,2014.75,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-180-01 / Blueberry Pond","Monomoy","Deep","Stratified","Medium","Low","P-limited",2016,6,-70.05355345,41.76341749,256691,NA,7.3152,7,3.07,3,17.5,0.07,0.71855843456638,93.7,1070.392014,47.08,84.4,76.42,1.52,NA,NA,74.11,NA,59.69,NA,NA,NA,NA,NA,NA,6.38,99.47,NA,NA,NA,183.87,9,2016.75,22.03603889,9,24,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2001,20,-70.02398814,41.75807499,271111,NA,28.956,26,2.23,8,7.8,0.17,1.4137771980744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2001.75,205.1891701,1,95,2,2,2,2,2,4,4,4,4,4
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2003,20,-70.02398814,41.75807499,269373,NA,28.956,26,5.02,7,8.7,0.03,0.25478221321183,0.43,865.61406,99.12,1.56,61.8,3.2,NA,NA,34.96,NA,70.43,NA,NA,NA,NA,NA,NA,5.85,4.01,NA,NA,NA,NA,9,2003.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2004,25,-70.02398814,41.75807499,260689,NA,28.956,26,2.34,8,8,0.34,2.84078404608196,9.69,481.83048,102.83,1.62,34.4,3.32,NA,NA,35.33,NA,70.96,NA,NA,NA,NA,NA,NA,5.87,6.51,NA,NA,NA,NA,8,2004.66666666667,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2005,26,-70.02398814,41.75807499,253652,NA,28.956,26,2.88,7,NA,NA,NA,25.02,1042.238547,120.8,3.13,74.41,3.9,NA,NA,41.79,NA,73.28,NA,NA,NA,NA,NA,NA,6.33,7.16,NA,NA,NA,NA,9,2005.75,205.1891701,1,95,2,2,4,4,4,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2006,26,-70.02398814,41.75807499,255214,NA,28.956,26,5.29,7,8.2,0.18,1.51098649902686,7.06,985.231278,76,1.72,70.34,2.45,NA,NA,35.9,NA,66.6,NA,NA,NA,NA,NA,NA,5.71,3.34,NA,NA,NA,NA,8,2006.66666666667,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2007,25.5,-70.02398814,41.75807499,263227,NA,28.956,26,3.46,9,7.5,0.87,7.18406239213412,14.5,833.39865,146.34,6.18,59.5,4.72,NA,NA,48.47,NA,76.05,NA,NA,NA,NA,NA,NA,6.12,6.52,NA,NA,NA,NA,9,2007.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2008,25.5,-70.02398814,41.75807499,264544,NA,28.956,26,5.15,9,7.2,0.08,0.655928610015439,14.8,917.158716,131.02,1.03,65.48,4.23,NA,NA,30.89,NA,74.45,NA,NA,NA,NA,NA,NA,6.34,8.83,NA,NA,NA,NA,9,2008.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2009,25.5,-70.02398814,41.75807499,265837,NA,28.956,26,5.24,10,8.5,0.13,1.09892227382612,20.1,1416.357504,231.81,NA,101.12,7.48,NA,NA,NA,NA,82.68,NA,NA,NA,NA,NA,NA,6.33,14.13,NA,NA,NA,NA,9,2009.75,205.1891701,1,95,2,2,2,2,2,2,2,2,4,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2010,26,-70.02398814,41.75807499,257790,NA,28.956,26,5.5,9,8,0.1,0.835520677930128,15.4,1074.31389,15.39,2,76.7,0.5,NA,NA,37.42,NA,43.57,NA,NA,NA,NA,NA,NA,6.65,9.08,NA,NA,NA,NA,9,2010.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2011,26,-70.02398814,41.75807499,267077,NA,28.956,26,1.24,7,8.5,0.09,0.760788673435993,7.2,710.279757,121.11,1.65,50.71,3.91,NA,NA,35.51,NA,73.32,NA,NA,NA,NA,NA,NA,6.04,3.09,NA,NA,NA,NA,9,2011.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2012,25,-70.02398814,41.75807499,268206,NA,28.956,26,0.89,7,8.5,1.05,8.87591067321094,17.7,1024.029837,169.74,0.42,73.11,5.48,NA,NA,22.09,NA,78.19,NA,NA,NA,NA,NA,NA,6.48,3.94,NA,NA,NA,NA,9,2012.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2013,25.5,-70.02398814,41.75807499,259115,NA,28.956,26,1.16,8,8.2,0.07,0.58760869993064,18,1313.408259,102.21,0.68,93.77,3.3,NA,NA,26.82,NA,70.87,NA,NA,NA,NA,NA,NA,6.5,2.03,NA,NA,NA,NA,9,2013.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2014,22.5,-70.02398814,41.75807499,259752,NA,28.956,26,2.26,7,8.9,1.12,9.55581215075651,17.6,1423.500921,127.61,1.52,101.63,4.12,NA,NA,34.71,NA,74.07,NA,NA,NA,NA,NA,NA,6.57,5.48,NA,NA,NA,NA,9,2014.75,205.1891701,1,95,2,2,2,2,2,2,2,2,2,2
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2016,24,-70.02398814,41.75807499,256661,NA,28.956,26,3.22,9,NA,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,39.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,NA,NA,NA,NA,9,2016.75,205.1891701,1,95,2,2,4,4,4,4,4,4,2,4
"BR-1028-01 / Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2023,25.1,-70.02398814,41.75807499,357835.5,NA,28.956,26,1.03,7,8.73,0,0,17.61,1106.5293,NA,0.6,79,1.25,NA,66.03,NA,NA,NA,0,0,0,0.52,-97.89,NA,6.055,2.16,0.05,102.78,66.83,NA,8,2023.66666666667,205.1891701,1,95,2,2,2,2,2,2,2,4,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2001,8,-70.0145005,41.75712629,271198,NA,11.2776,9,4.43,8,23.4,4.15,47.6936987524582,2,222.70653,4.65,1.13,15.9,0.15,NA,NA,31.8,NA,26.31,NA,NA,NA,NA,NA,NA,6.03,0.53,NA,NA,NA,NA,9,2001.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2004,7,-70.0145005,41.75712629,260866,NA,11.2776,9,7.47,7,23.8,7.13,82.5423100760609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2004.66666666667,35.63063902,1,37,2,2,2,2,2,4,4,4,4,4
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2007,8,-70.0145005,41.75712629,263336,NA,11.2776,9,8.89,8,20.5,7.97,86.7578771917617,2.6,263.185893,6.51,1.71,18.79,0.21,NA,NA,35.88,NA,31.16,NA,NA,NA,NA,NA,NA,6.09,0.73,NA,NA,NA,NA,9,2007.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2008,8.75,-70.0145005,41.75712629,264659,NA,11.2776,9,6.2,8,21.55,3.475,39.1678971976849,2.9,217.804185,6.5,3.74,15.55,0.21,NA,NA,43.54,NA,31.14,NA,NA,NA,NA,NA,NA,6.1,0.86,NA,NA,NA,NA,9,2008.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2009,8.5,-70.0145005,41.75712629,265942,NA,11.2776,9,8.03,8.5,21.1,8.02,88.3044698876255,0.4,301.984452,12.96,3.68,21.56,0.42,NA,NA,43.37,NA,41.09,NA,NA,NA,NA,NA,NA,5.05,0.92,NA,NA,NA,NA,9,2009.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2010,9,-70.0145005,41.75712629,257901,NA,11.2776,9,4.1,7,17.4,0.34,3.48310458921018,4.9,1393.66665,77.98,38.52,99.5,2.52,NA,NA,66.42,NA,66.97,NA,NA,NA,NA,NA,NA,6.21,30.22,NA,NA,NA,NA,9,2010.75,35.63063902,1,37,2,2,2,2,2,2,3,3,3,3
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2011,9,-70.0145005,41.75712629,267207,NA,11.2776,9,5.475,7,17.95,1.92,20.1392256015239,5.6,343.7944515,18.74,10.485,24.545,0.605,NA,NA,53.045,NA,46.04,NA,NA,NA,NA,NA,NA,6.195,7.435,NA,NA,NA,NA,9,2011.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2012,8.3,-70.0145005,41.75712629,268311,NA,11.2776,9,4.89,8.3,21.3,7.74,85.5447266153151,4.6,315.711018,14.25,1.78,22.54,0.46,NA,NA,36.26,NA,42.46,NA,NA,NA,NA,NA,NA,6.43,1.41,NA,NA,NA,NA,9,2012.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Mixed","Large","Very Low","P-limited",2013,8.5,-70.0145005,41.75712629,259144,NA,11.2776,9,7,8.5,21.7,5.53,61.5811313843245,4.8,252.260667,5.88,1.98,18.01,0.19,NA,NA,37.3,NA,29.7,NA,NA,NA,NA,NA,NA,6.3,1.48,NA,NA,NA,NA,9,2013.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2003,7,-70.0145005,41.75712629,269472,NA,11.2776,9,5.3,5,19.9,8.24,88.6698009596009,0.21,250.71993,6.19,1.53,17.9,0.2,NA,NA,34.77,NA,30.44,NA,NA,NA,NA,NA,NA,6.15,0.14,NA,NA,NA,NA,9,2003.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2005,9,-70.0145005,41.75712629,253752,NA,11.2776,9,9.05,6,17,10.65,108.228504281972,6.05,186.569244,6.19,7.05,13.32,0.2,NA,NA,49.76,NA,30.44,NA,NA,NA,NA,NA,NA,6.52,0.03,NA,NA,NA,NA,9,2005.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2006,9,-70.0145005,41.75712629,255321,NA,11.2776,9,7.22,5,15.4,2.56,25.1781784786518,7.06,468.384048,5.57,1.65,33.44,0.18,NA,NA,35.52,NA,28.91,NA,NA,NA,NA,NA,NA,5.92,0.74,NA,NA,NA,NA,8,2006.66666666667,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2014,9,-70.0145005,41.75712629,259892,NA,11.2776,9,5.53,3,20.7,3.88,42.3973039513771,7,271.870047,21.68,12.31,19.41,0.7,NA,NA,55.23,NA,48.51,NA,NA,NA,NA,NA,NA,6.18,9.31,NA,NA,NA,NA,9,2014.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-192-01 / Little Cliff Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2016,8.1,-70.0145005,41.75712629,256784,NA,11.2776,9,4.18,6,20.4,2.81,30.5299488889554,10.8,339.942609,12.39,5.33,24.27,0.4,NA,NA,47.02,NA,40.44,NA,NA,NA,NA,NA,NA,5.71,3.88,NA,NA,NA,9.21,9,2016.75,35.63063902,1,37,2,2,2,2,2,2,2,2,2,2
"BR-202-01 / Eel Pond","Monomoy",NA,"Mixed","Very Small","Very Low","P-limited",2004,2.5,-70.00763973,41.75587868,260740,NA,4.2099488064,3,1.82,3,17.2,6.1,62.242280891604,4.04,546.401367,17.35,7.1,39.01,0.56,NA,NA,49.83,NA,45.3,NA,NA,NA,NA,NA,NA,5.66,1.4,NA,NA,NA,NA,9,2004.75,3.335261613,3,13.812168,2,2,2,2,2,2,2,2,2,2
