"pondID","pond_name","years_data","years_profiles","max_per_year","avg_per_year","all_years","params","param_years","last_year","param_last_values","program"
"MA-781-01","Washburn Pond",1,0,1,1,"2001","Total.Depth...DTB, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2001,"0.3, 19.6, 3.94, NA, NA, 46.77, NA, NA, NA, 59.6, 58.24, NA","Pond and Lake Stewards"
"MA-876-01","Trout Pond",1,0,1,1,"2001","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2001,"1.08, 1.08, 17.4, 10.05, NA, NA, 23.85, NA, NA, NA, 49.89, 60.52, 58.89, NA","Pond and Lake Stewards"
"TR-51-01","Horseleech Pond",2,2,1,1,"2001, 2004","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2",2004,"4, 4, 25, 7.6, NA, NA, 7.43, NA, NA, NA, 33.07, 21.36, 40.02, NA","Pond and Lake Stewards"
"TR-53-01","Slough Pond",7,7,1,1,"2001, 2003, 2004, 2005, 2006, 2007, 2009","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7",2009,"7.7, 5.35, 19.77, 74, NA, NA, 4.13, NA, NA, NA, 24.6, 60.95, 35.83, NA","Pond and Lake Stewards"
"TR-54-01","Ryder Pond",4,4,1,1,"2001, 2003, 2012, 2013","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",2013,"12, 6.8, 24.52, 8.11, NA, NA, 3.72, NA, NA, NA, 23.09, 35.21, 32.38, NA","Pond and Lake Stewards"
"EA-92-01","Ministers Pond",16,16,2,1.06,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, Quality.code.37, ORP, Conductivity","16, 15, 16, 16, 1, 15, 15, 15, 15, 15, 15, 1, 15, 15, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"3.5, 1.55, 15.19, 9.96, 100.72, NA, NA, 30.35, NA, NA, NA, NA, 53.36, 50.15, 53.68, NA, 7.84, NA, 5.83, 9.96, 100.72, NA, NA, 6.94, NA, NA, NA, 0.16, NA, NA, 217.13, 31.8, NA, 0.68, NA, NA, 214.44, 333.9","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"EA-93-01","School House Pond",13,13,2,1.08,"2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 13, 13, 13, 1",2016,"4.2, 1.95, 23.6, 6.5, NA, NA, 21.99, NA, NA, NA, NA, 48.72, 51.77, 50.38, NA, NA","Pond and Lake Stewards"
"OR-153-01","Crystal Lake",17,17,2,1.24,"2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2019, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, Quality.code.37, ORP, Conductivity","16, 15, 16, 16, 1, 16, 16, 16, 16, 16, 16, 2, 16, 16, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 16, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1",2023,"13.7, 2.85, 14.66, 10.28, 100.75, NA, NA, 8.67, NA, NA, NA, NA, 35.3, 35.51, 44.91, NA, 5.96, NA, 1.93, 10.28, 100.75, NA, NA, 6.99, NA, NA, NA, 0.08, NA, NA, 49.47, 24.1, NA, 0.55, NA, NA, 162.42, 156.34","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"BR-168-01","Flax Pond",14,14,1,1,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 1, 14, 14, 14, 14, 1",2016,"22.53, 5.24, 23.5, 9.26, NA, NA, 10.53, NA, NA, NA, NA, 38.1, 43.27, 36.13, NA, NA","Pond and Lake Stewards"
"BR-189-01","Sols Pond",11,11,1,1,"2001, 2003, 2004, 2005, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 1, 10, 10, 11, 10, 1",2016,"5.5, 3.15, 23.8, 9.8, NA, NA, 36.24, NA, NA, NA, NA, 55.92, 50.74, 43.47, NA, NA","Pond and Lake Stewards"
"BR-194-01","Higgins Pond",14,14,2,1.07,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 1, 14, 14, 14, 14, 1",2016,"19.75, 6.4, 24.1, 8.49, NA, NA, 5.27, NA, NA, NA, NA, 28.12, 31.89, 33.25, NA, NA","Pond and Lake Stewards"
"BR-272-01","Upper Mill Pond",14,13,1,1,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 1, 14, 14, 14, 14, 1",2016,"9.7, 1.73, 23.6, 7.81, NA, NA, 27.88, NA, NA, NA, NA, 52.14, 55.24, 52.1, NA, NA","Pond and Lake Stewards"
"HA-306-01","Seymour Pond",14,14,2,1.07,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 1, 14, 14, 14, 14, 1",2016,"10.37, 5.55, 23.7, 8.13, NA, NA, 17.66, NA, NA, NA, NA, 45.55, 42.83, 35.3, NA, NA","Pond and Lake Stewards"
"BR-313-01","Walkers Pond",14,10,1,1,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 1, 14, 14, 14, 14, 1",2016,"1.9, 0.52, 24, 9.23, NA, NA, 71.55, NA, NA, NA, NA, 65.73, 74.81, 69.56, NA, NA","Pond and Lake Stewards"
"HA-353-01","Hinckleys Pond",14,14,5,2,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2012, 2015, 2016, 2017, 2018, 2019","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","14, 14, 14, 14, 4, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14",2019,"7.85, 1.69, 25.75, 7.89, 97, NA, NA, 25.24, NA, NA, NA, 50.69, 46.74, 52.5, NA","Pond and Lake Stewards"
"HA-354-01","Hawksnest Pond",11,11,4,1.36,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2012, 2019, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, ORP, Conductivity","11, 10, 11, 11, 2, 9, 10, 10, 10, 10, 10, 10, 10, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"6.72, 5.26, 16.08, 10.05, 101.75, NA, NA, 10.84, NA, NA, NA, 38.5, 35.13, 36.13, NA, 2.7, NA, 0.42, 10.05, 101.75, NA, NA, 5.8, NA, NA, NA, 0.03, NA, NA, 0.04, 11.85, NA, 0.44, NA, 227.95, 57.7","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"HA-358-01","Walkers Pond",12,12,5,1.67,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2012, 2015, 2016, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, ORP, Conductivity","12, 11, 12, 12, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"7.48, 2.88, 17.06, 9.7, 100.37, NA, NA, 35.23, NA, NA, NA, 55.09, 46.48, 44.9, NA, 3.04, NA, 1.12, 9.7, 100.37, NA, NA, 5.67, NA, NA, NA, 0.02, NA, NA, 0.03, 21.4, NA, 0.49, NA, 211.05, 52.66","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"BA-411-01","Hinckley Pond",12,9,1,1,"2003, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016, 2019, 2020","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Wind, Quality.code.29, Quality.code.37","10, 10, 11, 11, 11, 11, 11, 10, 11, 11, 2, 11, 11, 10, 11, 1, 1, 2",2020,"5.75, 1.4, 22.6, 8.76, NA, NA, 28.19, NA, NA, NA, NA, 52.3, 48.36, 55.15, NA, 1, NA, NA","Pond and Lake Stewards"
"YA-493-01","Elishas Pond",1,1,1,1,"2003","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2003,"9.02, 4.95, 21.9, 6.64, NA, NA, 6.19, NA, NA, NA, 30.44, 30.2, 36.95, NA","Pond and Lake Stewards"
"BA-510-01","Garretts Pond",12,12,1,1,"2001, 2003, 2008, 2009, 2010, 2011, 2012, 2013, 2018, 2019, 2020, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Wind, Quality.code.29, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, Quality.code.37, ORP, Conductivity","12, 11, 12, 12, 1, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"8.98, 4.19, 16.95, 10.37, 106.63, NA, NA, 14.25, NA, NA, NA, NA, 42.46, 31.08, 39.35, NA, 3.86, NA, 2.01, 10.37, 106.63, NA, NA, 7.3, NA, NA, NA, 0.03, 1, NA, NA, NA, 0.04, 16.5, NA, 0.35, NA, NA, 153.98, 61.38","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"YA-653-01","Plashes Pond",1,0,1,1,"2003","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2003,"1.96, 1.96, 22.4, 6.9, NA, NA, 27.88, NA, NA, NA, 52.14, 46.27, 50.3, NA","Pond and Lake Stewards"
"YA-692-01","Horse Pond",3,3,1,1,"2003, 2004, 2005","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3",2005,"3.5, 3.5, 20.6, 8.44, NA, NA, 3.1, NA, NA, NA, 20.46, 22.77, 41.95, NA","Pond and Lake Stewards"
"YA-711-01","Big Sandy Pond",3,3,1,1,"2003, 2004, 2006","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3",2006,"1.35, 1.35, 20.1, 7.88, NA, NA, 10.9, NA, NA, NA, 38.6, 38.81, 55.68, NA","Pond and Lake Stewards"
"MA-793-01","Moody Pond",13,13,2,1.08,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, ORP, Conductivity","13, 12, 13, 13, 1, 12, 12, 12, 12, 11, 11, 12, 11, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"3.93, 3.7, 18.86, 9.41, 100.58, NA, NA, 27.26, NA, NA, NA, 51.81, 29.01, 41.15, NA, 4.31, NA, 1.36, 9.41, 100.58, NA, NA, 7.37, NA, NA, NA, 0.03, NA, NA, 37.73, 18, NA, 0.33, NA, 175.5, 58.07","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"MA-818-01","Johns Pond",19,19,2,1.11,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2018, 2019, 2020, 2023","Total.Depth...DTB, Secchi, Temp, DO, DO_sat, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Quality.code.27, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, Quality.code.37, ORP, Conductivity","18, 16, 16, 16, 1, 18, 18, 18, 18, 18, 18, 1, 18, 18, 16, 1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"19, 3.7, 12.07, 11.06, 102.58, NA, NA, 17.96, NA, NA, NA, NA, 45.8, 44.47, 41.15, NA, 8.57, NA, 0.99, 11.06, 102.58, NA, NA, 6.94, NA, NA, NA, 0.06, NA, NA, 0.08, 22.5, NA, 0.36, NA, NA, 168.74, 115.6","Pond and Lake Stewards, Cape Cod Regional Pond Monitoring Program"
"FA-855-01","Coonamessett Pond",1,1,1,1,"2008","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2008,"7.75, 3.23, 24.4, 7.95, NA, NA, 7.74, NA, NA, NA, 33.66, 50.65, 43.1, NA","Pond and Lake Stewards"
"MA-871-01","Martha Pond",1,0,1,1,"2014","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2014,"1, 1, 21.7, 1.93, NA, NA, 21.68, NA, NA, NA, 48.51, 53.55, 60, NA","Pond and Lake Stewards"
"MA-960-01","Jim Pond",1,1,1,1,"2001","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2001,"9.5, 7.8, 23, 8.15, NA, NA, 53.27, NA, NA, NA, 61.47, 38.94, 30.4, NA","Pond and Lake Stewards"
"OR-129-01","Critchetts Pond",1,0,1,1,"2016","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2016,"0.33, 0.33, 24.5, 7.11, NA, NA, 102.83, NA, NA, NA, 70.96, 59.36, 75.98, NA","Pond and Lake Stewards"
"PR-2-01","Blackwater Pond",1,0,2,2,"2023","Total.Depth...DTB, Temp, DO, DO_sat, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, ORP, Conductivity","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"NA, 17.14, 7.85, 81.45, NA, 3.41, NA, 0.49, 7.85, 81.45, NA, NA, 5.12, NA, NA, 0.05, NA, NA, 37.33, 49.13, NA, 0.65, NA, 227.04, 111.9","Cape Cod Regional Pond Monitoring Program"
"YA-700-01","West Sandy Pond",1,1,1,1,"2023","Total.Depth...DTB, Temp, DO, DO_sat, Air.Temperature...AT, Alkalinity...ALK.1, Ammonium...NH4, Chlorophyll...CHLA.1, Dissolved.Oxygen.Concentration...Final...DO_FINAL, Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL, Nitrate...Nitrite...NOX, Orthophosphate...PO4, pH...PH.2, Phaeophytin...PHAEO.1, Quality.code.28, Sal, Secchi.Depth...SECCHI.1, Quality.code.32, Total.Dissolved.Solids, Total.Nitrogen...Reported...TN.1, Quality.code.35, Total.Phosphorus...TP.1, Quality.code.36, ORP, Conductivity","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2023,"NA, 17.69, 9.61, 100.74, NA, 5.52, NA, 0.59, 9.61, 100.74, NA, NA, 6.3, NA, NA, 0.07, NA, NA, 0.09, 47.5, NA, 0.16, NA, 210, 141.91","Cape Cod Regional Pond Monitoring Program"
"EA-96-01","Depot Pond",1,1,1,1,"2017","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",2017,"9.57, 4.3, 22, 7.66, NA, NA, 9.91, NA, NA, NA, 37.22, 40.23, 38.98, NA","Pond and Lake Stewards"
"EA-99-01","Little Depot Pond",15,15,1,1,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017","Total.Depth...DTB, Secchi, Temp, DO, pH, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","15, 15, 15, 15, 1, 15, 15, 15, 14, 15, 15, 1, 15, 15, 15, 15, 1",2017,"4.2, 1.5, 21.7, 7.8, NA, NA, NA, 78.67, NA, NA, NA, NA, 67.1, 72.91, 54.16, NA, NA","Pond and Lake Stewards"
"BA-605-01","Wequaquet Lake",9,8,1,1,"2005, 2006, 2007, 2008, 2009, 2011, 2012, 2018, 2019","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Wind, Quality.code.29, Quality.code.37","8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 1, 7, 7, 8, 7, 1, 1, 1",2019,"7.5, 3.65, 24.2, 8.18, NA, NA, 16.73, NA, NA, NA, NA, 44.77, 43, 41.34, NA, 3, NA, NA","Pond and Lake Stewards"
"BA-605-03","Wequaquet Lake",2,2,1,1,"2018, 2019","Total.Depth...DTB, Secchi, Temp, DO, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Wind, Quality.code.29, Quality.code.37","2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1",2019,"6.4, 5.01, 23.8, 8.15, NA, NA, 15.49, NA, NA, NA, NA, 43.66, 37.35, 36.78, NA, 2, NA, NA","Pond and Lake Stewards"
"MA-1039-01","Mashpee-Wakeby Pond",18,18,1,1,"2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2018, 2019, 2020","Total.Depth...DTB, Secchi, Temp, DO, pH, Alkalinity, TP, TP_ugL, TN, Chlorophyll, Phaeophytin, Total.Pigments, CTI_TP, CTI_Chlorophyll, CTI_Secchi, Quality.code.27, Quality.code.37","17, 16, 17, 17, 1, 17, 17, 17, 16, 17, 17, 1, 17, 17, 16, 17, 1",2020,"18.5, 2.7, 23.9, 8.17, NA, NA, NA, 22.61, NA, NA, NA, NA, 49.12, 26.52, 45.69, NA, NA","Pond and Lake Stewards"
